Best bit: 9  | silhouette_true=0.05222
bit,silhouette_true,silhouette_kmeans,kmeans_inertia,evr_sum2
0,0.0016844983911141753,0.3230266571044922,3900.49951171875,0.024719782173633575
1,0.00421987846493721,0.348427951335907,3812.228271484375,0.02519357204437256
2,0.000865596579387784,0.3146059513092041,3963.63623046875,0.024681465700268745
3,0.0017326376400887966,0.32526519894599915,3937.365966796875,0.024884404614567757
4,0.0026136445812880993,0.3229556679725647,3945.275390625,0.02492804452776909
5,0.0022356926929205656,0.33230552077293396,3906.157470703125,0.02507549151778221
6,0.002415057271718979,0.33120018243789673,3943.405517578125,0.0252763070166111
7,0.0013827894581481814,0.32142773270606995,3919.0244140625,0.024791667237877846
8,0.0011928079184144735,0.3125931918621063,3980.43212890625,0.024704694747924805
9,0.052215833216905594,0.3362848162651062,4622.8466796875,0.029829053208231926
10,0.01101126242429018,0.34064728021621704,4161.98486328125,0.027315814048051834
11,0.0032189376652240753,0.3380167782306671,3930.93994140625,0.02548826113343239
12,0.0018917381530627608,0.3164282739162445,3950.774658203125,0.02473370172083378
13,0.0025891652330756187,0.3274979591369629,3969.22802734375,0.025364689528942108
14,0.004022730048745871,0.3300192952156067,3948.00634765625,0.02524685487151146
15,0.005894314032047987,0.3509470820426941,3925.644775390625,0.02601196989417076
16,6.0790421230194625e-06,0.3064015507698059,3898.065185546875,0.02394799515604973
17,0.00022857687145005912,0.3072996139526367,3898.972900390625,0.023956650868058205
18,-7.019062468316406e-05,0.30854853987693787,3878.41259765625,0.023895755410194397
19,3.821119025815278e-05,0.30735117197036743,3884.46435546875,0.02394256182014942
20,3.480081431916915e-05,0.3091314136981964,3876.1123046875,0.023903727531433105
21,-0.00013253535144031048,0.30971473455429077,3895.4501953125,0.02401129901409149
22,-7.294659735634923e-05,0.30987349152565,3863.324951171875,0.023855037987232208
23,-6.188758561620489e-05,0.30494406819343567,3868.0146484375,0.02372606471180916
24,0.0003744319546967745,0.3112998604774475,3848.44970703125,0.02375967428088188
25,-1.4268816812545992e-05,0.30954086780548096,3958.35205078125,0.024395596235990524
26,0.00015769078163430095,0.3096219599246979,3885.224609375,0.02402755618095398
27,-5.9737478295573965e-05,0.30889853835105896,3844.167236328125,0.023685581982135773
28,-8.030665048863739e-05,0.30531883239746094,3923.2275390625,0.0240428876131773
29,-3.7872207030886784e-05,0.3073590099811554,3869.11572265625,0.023855870589613914
30,-2.187817335652653e-05,0.3109886944293976,3875.6533203125,0.023923780769109726
31,0.00011565151362447068,0.3099033534526825,3877.83984375,0.023926708847284317
32,-9.97081006062217e-05,0.3100723922252655,3857.77978515625,0.02380060777068138
33,0.00011426740820752457,0.30631542205810547,3880.54150390625,0.023869726806879044
34,-0.00011398773494875059,0.3087702691555023,3884.07763671875,0.02400745451450348
35,-4.7523008106509224e-05,0.3080046772956848,3857.46484375,0.023730523884296417
36,-5.9542526287259534e-05,0.30877935886383057,3882.909912109375,0.02392354980111122
37,9.432485967408866e-05,0.30937713384628296,3888.56591796875,0.023939235135912895
38,-9.208534902427346e-05,0.30979737639427185,3866.629638671875,0.023859284818172455
39,-8.492304186802357e-05,0.3077373504638672,3865.438720703125,0.02381620928645134
40,4.996259667677805e-05,0.30808690190315247,3875.634765625,0.023885652422904968
41,-0.0001285047474084422,0.3069568872451782,3891.54150390625,0.023908812552690506
42,-3.5789118555840105e-05,0.3065376579761505,3898.413818359375,0.023982176557183266
43,3.5591150663094595e-05,0.3051505982875824,3941.493896484375,0.02422735095024109
44,-0.00011473766790004447,0.30805858969688416,3884.112060546875,0.023918019607663155
45,0.00041130566387437284,0.3076087534427643,3868.440673828125,0.02380543202161789
46,0.00013797073916066438,0.3054234981536865,3950.265625,0.02425960823893547
47,-0.0001245639577973634,0.3080492317676544,3935.0283203125,0.024225369095802307
48,-8.328042895300314e-05,0.3086842894554138,3874.6044921875,0.023892290890216827
49,4.446560069482075e-06,0.3087867796421051,3876.181396484375,0.023849554359912872
50,-5.0763665058184415e-05,0.3082023561000824,3841.517333984375,0.023661788552999496
51,-8.879640517989174e-05,0.30790168046951294,3893.432861328125,0.023997899144887924
52,-5.272347334539518e-05,0.3062402606010437,3864.45458984375,0.023724265396595
53,-5.713261998607777e-05,0.30640703439712524,3873.265380859375,0.023817311972379684
54,-5.278598837321624e-05,0.3079962432384491,3922.54638671875,0.024160686880350113
55,1.0317538908566348e-05,0.30823999643325806,3881.7666015625,0.02391369268298149
56,-0.00012693327153101563,0.30627351999282837,3863.265380859375,0.023766864091157913
57,-5.260399484541267e-05,0.3061237633228302,3890.874755859375,0.023894205689430237
58,-4.0928156522568315e-05,0.3095329701900482,3899.21142578125,0.024048399180173874
59,3.781407940550707e-05,0.3080211877822876,3873.60400390625,0.023872271180152893
60,-9.302617399953306e-05,0.30926313996315,3867.398193359375,0.023830220103263855
61,-6.373286305461079e-05,0.3058687150478363,3883.23974609375,0.02383481338620186
62,-0.00010483342339284718,0.30827391147613525,3871.08251953125,0.023843135684728622
63,-0.00010929144627880305,0.30952027440071106,3853.536865234375,0.023796718567609787
